round,accuracy,f1
1,0.7514589779679518,0.7161352921718426
2,0.7826411943733799,0.753865944071548
3,0.7994099213322464,0.769341589100184
4,0.8328542940069783,0.8034002883027438
5,0.8476570322879088,0.8215263166877306
6,0.8513577168581413,0.8260850713001708
7,0.8596080997605273,0.8358504206509021
8,0.866577910410714,0.8430957837973522
9,0.8641436948740442,0.841278532835321
10,0.8633764797802155,0.8396271372540428
11,0.8625669550304771,0.8404560699159571
12,0.8662958460379828,0.8439963487274852
13,0.8678218142944583,0.846177120908523
14,0.8696665152921199,0.8467305372288044
15,0.878805400968609,0.8572907403839463
16,0.8760496320470258,0.8537881750888027
17,0.8779253601256879,0.8563308881420029
18,0.8857441845377952,0.8651394874463338
19,0.8596109204042547,0.8363859411152333
20,0.8681602915417357,0.8447598981593459
21,0.8691277723402034,0.8460714271695505
22,0.8803229072939026,0.8591125189004157
23,0.8873999024057271,0.8673094071555902
24,0.884274629155866,0.8638138055316006
25,0.8539498884435406,0.8294047609667564
26,0.8868555181663559,0.8664913370642128
27,0.8685297958700134,0.8465268778819405
28,0.8827373783244812,0.8618165040305276
29,0.8852759576790615,0.864754758139275
30,0.862411819625475,0.8373303328522322
