round,accuracy,f1
1,0.27948912500810935,0.17312635903262727
2,0.6801446426103366,0.6113984672772536
3,0.7491488707552838,0.6988197037488768
4,0.7590690747442381,0.7089793567756276
5,0.7615653444429088,0.7112965459249719
6,0.772960745101247,0.7311026550814655
7,0.8046027264342268,0.7782876262264101
8,0.826485280470709,0.8053127728784986
9,0.827263778139447,0.8052737879296186
10,0.7803564729542576,0.7245596760400282
11,0.8520233887777868,0.8323121120956668
12,0.8558848500404762,0.8319172017756052
13,0.8872052779885425,0.867053837047746
14,0.8643806289471383,0.8436408366363805
15,0.8401766851230787,0.8069773678142806
16,0.8133664664949835,0.7528604096298078
17,0.8313537115440486,0.7887423397702331
18,0.8804977872049959,0.8592085595832568
19,0.8915434280411475,0.8712762938451274
20,0.8809688347074569,0.8597898674329357
21,0.8794795348194365,0.8575255481483034
22,0.8769296728899469,0.8559620690553125
23,0.8228635739248411,0.7724977555416167
24,0.8915434280411475,0.8713982996785945
25,0.8837415274914041,0.8625728472436965
26,0.7983803863717778,0.7460299508736141
27,0.8868216704416282,0.8659658082730076
28,0.8883137909733759,0.867304686855564
29,0.8796036431434382,0.8574955546213442
30,0.895277960336108,0.8754438185618739
