round,accuracy,f1
1,0.5910517898394771,0.5133107701317875
2,0.6768585926680187,0.6388284023881152
3,0.7134254179488843,0.6792410644040563
4,0.7264934603375183,0.696774554531365
5,0.739578426588516,0.7104830420997267
6,0.7421762394613699,0.7131807786421231
7,0.7558084105954661,0.7304899687937514
8,0.7814678065828183,0.7618447742750045
9,0.7559945730814687,0.7280179133087895
10,0.7893768915941997,0.7697373289571092
11,0.7676861413311746,0.7396010032158341
12,0.7874419299972639,0.7657741354817262
13,0.7803395490918937,0.7554879571370443
14,0.7725912407729693,0.7437880275053704
15,0.7825086241181962,0.7565948950785095
16,0.804622470940318,0.7846389444745783
17,0.785758005692059,0.761142613991294
18,0.790956452081494,0.7671705762839003
19,0.7983267941409589,0.7749662237206131
20,0.8037847397533066,0.7796078167072771
21,0.8160912083355664,0.7953372630508059
22,0.8321575950063324,0.8132992262291797
23,0.8256475492836975,0.8056232622519331
24,0.8298756942309374,0.8080102381773504
25,0.8380132513842309,0.8163960107384892
26,0.8370062815735807,0.8160942731780274
27,0.8470449525990822,0.8266298235538478
28,0.8205196189874453,0.7931170462522009
29,0.8503789534847643,0.8286477206615864
30,0.8673310222859061,0.846380406893891
