round,accuracy,f1
1,0.3912627739902801,0.30629493629535864
2,0.6986847338299547,0.6298200745141403
3,0.7928773104597931,0.7618478052774428
4,0.8153804061162838,0.7931384739544601
5,0.8323832465045172,0.8121647731585668
6,0.810074775265211,0.7674748816034639
7,0.8114568906915937,0.7639646864712123
8,0.8699457590211238,0.8476195665985525
9,0.8529457392766178,0.8263618013036743
10,0.8320701550507857,0.7959420248116786
11,0.7910354301058588,0.7332352103908459
12,0.8419960003271947,0.8125534428756709
13,0.8494594236296608,0.8229624259470072
14,0.8866862795427173,0.8662059559894626
15,0.8902967035136758,0.8699969105444407
16,0.8395251164220698,0.8061676546113933
17,0.8942145776509115,0.8743096907596197
18,0.881341159679462,0.8598000590144697
19,0.8886071379210163,0.8679953068269495
20,0.8017679794882788,0.7452047557027766
21,0.8939071274846345,0.8741411616745957
22,0.8795641541312559,0.8579533113435839
23,0.8932583794273529,0.8731549855817878
24,0.8897353954119409,0.8692135972617133
25,0.8960226102801181,0.8763421618364522
26,0.8956700298142042,0.8758754733664932
27,0.8964372449080329,0.8767698751866163
28,0.8912557223809617,0.8707628815202973
29,0.8965528913008527,0.8769109096540166
30,0.8935291612251748,0.8733705321439301
