round,accuracy,f1
1,0.6108414262302942,0.5371403357710287
2,0.6882850204073574,0.6433208851709267
3,0.7087967415923662,0.6585161389818887
4,0.7436091264748441,0.7063184412477856
5,0.7489006541072804,0.7076514752070975
6,0.762473591723103,0.7227376374712523
7,0.7655198869485994,0.7348729595732236
8,0.7758716494278324,0.7431833433507253
9,0.7774963402147638,0.7497986625046402
10,0.7940676221127185,0.7686651076154264
11,0.7987752764936014,0.7651092373878357
12,0.7924457519695145,0.7570342320663438
13,0.8074431146676294,0.7828185128417715
14,0.8305752138753106,0.807370977978299
15,0.8121930787044219,0.7855797503983394
16,0.8125625830326997,0.7874999456310413
17,0.8398607730256199,0.8098171883575958
18,0.8484355299566467,0.826497190484649
19,0.8581639301721439,0.835152031314714
20,0.8518795359476939,0.8269956617777215
21,0.848438350600374,0.8263721389095257
22,0.8684903068578311,0.845840409189865
23,0.8529006089769807,0.8315019589594279
24,0.8616840935438286,0.8387785903680129
25,0.864214210967227,0.8420261870701812
26,0.8666653503662606,0.8456627966433499
27,0.8695649721179367,0.8477607095190568
28,0.8740780020816351,0.8523245901888349
29,0.8710852990869576,0.8491946297305641
30,0.861878717961013,0.8420779142475525
