round,accuracy,f1
1,0.7430534596605637,0.6900310703091211
2,0.7768081031452998,0.7495755263592593
3,0.8368990971119429,0.8102721504948659
4,0.8543052895531819,0.8293957812666863
5,0.8658050540294306,0.8421306024489326
6,0.8616107568069185,0.8383257845595306
7,0.8678246349381856,0.8447209417844417
8,0.867167424949722,0.8450695650241354
9,0.8837020384792217,0.8626208796401721
10,0.8845510522411425,0.8638072497166587
11,0.8804103472494492,0.8588376273079189
12,0.8745546908715507,0.8523199599662088
13,0.8739849208386338,0.8538983580719158
14,0.8844720742167778,0.8642798480993453
15,0.8879386453576436,0.8675769251867045
16,0.8703209046368562,0.8497568016547352
17,0.8733023250566244,0.8516507674217266
18,0.8775671383723194,0.8566956370281893
19,0.86271080786057,0.8376296546164724
20,0.8789520744424293,0.8573627172283346
21,0.8873999024057271,0.8669861048513842
22,0.8826414764377526,0.861262300070353
23,0.8759762953101157,0.8532563523915399
24,0.8673648700106338,0.8449719845180865
25,0.8684508178456487,0.843682148185298
26,0.8764219570190309,0.854198572333673
27,0.8822832546843841,0.861099610981669
28,0.878043827162235,0.8561900703382735
29,0.886122150797255,0.8650465127700394
30,0.8760468114032984,0.8537646329806243
