round,accuracy,f1
1,0.23515424690222803,0.14700928136285898
2,0.6589249398497725,0.5701231980472657
3,0.7604201630896203,0.7299341967137274
4,0.8016410505205498,0.7792156510339464
5,0.829881335518392,0.8098388278106512
6,0.8209201503967235,0.7986541722165861
7,0.8599635008701686,0.8401954902910194
8,0.871939954136333,0.8509636360428673
9,0.8755193510262912,0.8537319517352603
10,0.8847992688891458,0.86447165356096
11,0.8836004953050385,0.8623097254676967
12,0.8889286913059299,0.8690709356582392
13,0.8902572145014935,0.8706305304210457
14,0.8039765435267637,0.7445246669526315
15,0.8053614795968737,0.7554252930609361
16,0.882635835150298,0.8609588963311587
17,0.8630746709013931,0.838884376951916
18,0.8540204045367233,0.8254069043699725
19,0.8332125157603468,0.8032149640244388
20,0.8609225197374545,0.8361596142704286
21,0.8194618775897036,0.7760263729942455
22,0.8950353849755591,0.8753801115399934
23,0.8594586056429798,0.8320594287103752
24,0.7852474691774157,0.7256775222718976
25,0.8444725255197741,0.8099295662395863
26,0.7842517819416748,0.7240421160360518
27,0.8967926460176742,0.877142810732654
28,0.8968321350298565,0.8771952614341786
29,0.8966741789811271,0.8770647819203169
30,0.8338697257488104,0.7909084426908065
