round,accuracy,f1
1,0.29587424442006155,0.18939580014116453
2,0.7204883098420721,0.6739928289559525
3,0.7252608390286831,0.6803318375606353
4,0.7588123961650528,0.7327250430482721
5,0.811496379703776,0.792038018917858
6,0.8007525477464467,0.7797819610647477
7,0.7954469168953738,0.7719561423885264
8,0.803372925769119,0.7816468786743911
9,0.803463186368393,0.782346207913941
10,0.8012320571800896,0.7695090816558128
11,0.757365405932942,0.7009491229940009
12,0.8013025732732725,0.7589867364333848
13,0.8419311255214665,0.8144568166784655
14,0.8489206806777443,0.8256716735744333
15,0.7945640554087254,0.7387834269855102
16,0.815400150622375,0.7723166673244801
17,0.8346651472799123,0.8037711013820741
18,0.8155637479585591,0.7669746658303296
19,0.833613047169625,0.8047632891409677
20,0.8841364176132277,0.8639948224351628
21,0.8442666185276804,0.8124132718517685
22,0.8730682116272576,0.8519669192514328
23,0.8608802100815448,0.8369399514769751
24,0.877265329493497,0.8561987905218089
25,0.8091044738230159,0.7561251849834889
26,0.821078106445453,0.7695897584599044
27,0.8822409450284744,0.8615390698423492
28,0.8879301834264616,0.8679808296942759
29,0.8688231428176538,0.8487536416851813
30,0.8259183310815195,0.7805256811340531
