round,accuracy,f1
1,0.7452027901807751,0.7205919085199782
2,0.8099563082286639,0.7840109785318222
3,0.8450789639211461,0.8216609910694735
4,0.8491999244067481,0.8289311437412359
5,0.8680587483675525,0.8470255193957796
6,0.8796431321556205,0.8587838516069854
7,0.8818799026313785,0.8613531635743928
8,0.8800944351519904,0.8603202849293983
9,0.8859811186108894,0.8662171553987793
10,0.8710373481435933,0.851637483739729
11,0.8824919823202051,0.8632063119468889
12,0.8896789825373946,0.8700122041841045
13,0.889690265112304,0.8701674110227656
14,0.8848585024074194,0.8648674682061795
15,0.8906718491294083,0.8709870166461399
16,0.8911964888626882,0.8716259131148244
17,0.8929960595607129,0.873281119759001
18,0.8920793503493367,0.8725935620017249
19,0.8932865858646261,0.8735548361025834
20,0.8940312358086362,0.8744567110948089
21,0.891910111725698,0.8723768756619807
22,0.8944881800924607,0.8748985604066931
23,0.8900907965215822,0.8704035219100029
24,0.8914503467981463,0.8721446362317564
25,0.8930834995162596,0.8736698178801984
26,0.8923162844224309,0.872939583277537
27,0.892860668661802,0.873307560343905
28,0.8935348025126294,0.8741210600633381
29,0.8897128302621224,0.8694550666132094
30,0.8933768464639,0.8735507842708948
