round,accuracy,f1
1,0.7263890965196077,0.6906000240112099
2,0.7966964620665729,0.7755063053291028
3,0.8579241754553224,0.835813221190045
4,0.8710514513622298,0.8498579007515977
5,0.8782553754417833,0.858341233345148
6,0.8731133419268946,0.8542945916853565
7,0.8905674853114978,0.8703800799280731
8,0.8740582575755439,0.8528467303989692
9,0.8814821918658277,0.8621897593026916
10,0.8755193510262912,0.8550383579198247
11,0.8820717064048357,0.8610998416464408
12,0.89363916633054,0.8737938148678924
13,0.8883391767669218,0.8678174842371
14,0.8918931878633342,0.8723639973106145
15,0.8934812102818105,0.8735459401621064
16,0.8856764890883397,0.866623265705757
17,0.8916675363651493,0.872054633474762
18,0.8941638060638198,0.8745571959645626
19,0.894482538805006,0.8748453257002083
20,0.8953005254859264,0.8755405208993617
21,0.8950015372508314,0.8754185571309008
22,0.8961523598915745,0.8764249196332529
23,0.8955036118342928,0.8758346223781893
24,0.8945333103920977,0.8749971211481175
25,0.8964964784263064,0.8768009540367386
26,0.8800803319333538,0.8576396027938238
27,0.8937237856423593,0.8742472520115295
28,0.8954810466844744,0.8758904958214505
29,0.8962172346973026,0.8763790034704307
30,0.8968293143861292,0.8771939665850964
