round,accuracy,f1
1,0.7192049169461454,0.6716053245382736
2,0.8317457810221449,0.8048132449538214
3,0.8450394749089637,0.8185752493880407
4,0.8633567352741243,0.8415918476611474
5,0.8606517379396326,0.8410028306391623
6,0.8746195656772788,0.853190991087748
7,0.8532785752364405,0.8321489993551395
8,0.8707665663457714,0.8497341636366244
9,0.8500884271808512,0.8310041281801791
10,0.8817360498012856,0.8610401892553327
11,0.8740836433690897,0.8517322760919342
12,0.8722868933147923,0.8518752571443428
13,0.8888356100629285,0.8687237335297889
14,0.8882178890866473,0.8679970208881187
15,0.8811832036307327,0.8614374863615762
16,0.8663268731189833,0.8435633318820579
17,0.8779479252755064,0.8580904411953738
18,0.884528487091324,0.8656504063765162
19,0.8940622628896366,0.8745036813379502
20,0.8848049101766005,0.8634282570906996
21,0.8868809039599017,0.8663406460130884
22,0.890079513946673,0.8704687157467241
23,0.8847372147271451,0.8640669543173221
24,0.8903869641129498,0.8703082337874203
25,0.8901613126147649,0.8701229404568619
26,0.893557367662448,0.8737014595285952
27,0.8729102555785281,0.8490795154910536
28,0.8687328822183799,0.8443258390291031
29,0.8966431519001267,0.876994617475383
30,0.8941666267075472,0.8745288017144571
