round,accuracy,f1
1,0.7426839553322859,0.7209951018312775
2,0.7742751650781742,0.7523948927874428
3,0.8484355299566467,0.824114026465217
4,0.8634216100798524,0.8400075484135825
5,0.8649560402675098,0.8434471359607444
6,0.8693985541380254,0.8475780517404136
7,0.8762188706706645,0.8547657100954033
8,0.8813947519102809,0.8603464708005956
9,0.8802608531319017,0.8586249198547713
10,0.8778153550203227,0.8577039196923454
11,0.8841307763257731,0.8635413250763331
12,0.8860403521291629,0.8655686303749306
13,0.8868357736602648,0.8665227368386624
14,0.8879104389203704,0.8681019349058287
15,0.8850559474683313,0.8653424290249
16,0.8900033565660355,0.8701786076257633
17,0.8882263510178293,0.8681512971021057
18,0.8896451348126669,0.8699086984880297
19,0.8898369385861241,0.8698993592946548
20,0.8860629172789815,0.8663411381864518
21,0.8900089978534901,0.8703184810943103
22,0.88238197721484,0.861909475398253
23,0.8897269334807589,0.8700654161403357
24,0.8908692941903201,0.8711753556121743
25,0.8909792992956853,0.8713760371529014
26,0.890578767886407,0.8710367811838382
27,0.8787123197256078,0.8572110324816574
28,0.8853916040718813,0.8650118979725037
29,0.8936278837556307,0.8738638602364671
30,0.876876080659128,0.8548978368836466
