round,accuracy,f1
1,0.35368051696758235,0.24982518663849645
2,0.6678974075463502,0.6053086900132827
3,0.71595835601601,0.6524820996417486
4,0.7672884305656237,0.7238717894380096
5,0.7905333555223973,0.7618440325751283
6,0.7978021544076789,0.771458980265331
7,0.8026987919182916,0.7771079359371288
8,0.7718494114726863,0.727188465731923
9,0.803970902239309,0.7759538337855026
10,0.8543024689094545,0.8307407752417152
11,0.8472734247409944,0.8214086380660531
12,0.8361234200869322,0.8085681920876234
13,0.8539470677998132,0.8315686302351608
14,0.8196931703753431,0.7711206213537793
15,0.8828248182800279,0.8617707594650125
16,0.8414516160878236,0.8097427696205557
17,0.8559440835587497,0.8305023867407257
18,0.8291959190926553,0.7938065761315234
19,0.8058607335366077,0.7426571987793061
20,0.8850559474683313,0.8648268710600743
21,0.8855269949707922,0.865284463636441
22,0.8455330875612432,0.822440880941086
23,0.8839530757709525,0.8631673398327497
24,0.8157188833635612,0.7633139998042631
25,0.8874760597863645,0.8677884584934238
26,0.8871911747699059,0.867172274652858
27,0.88529852282888,0.8649943447777989
28,0.8162209579470227,0.7598518450689052
29,0.8927591254876188,0.8729346249059912
30,0.8911457172755967,0.8716408007406965
