round,accuracy,f1
1,0.7762242298937464,0.7492422398946027
2,0.8214194043364577,0.7986407460728663
3,0.8594924533677076,0.8375953051069908
4,0.8646880791134153,0.8433795747741865
5,0.8674269241726347,0.8468318443139696
6,0.8708286205077723,0.8509579748235926
7,0.8679487432621873,0.8492242894470614
8,0.8752316453661054,0.856065202404321
9,0.8766476085172158,0.8579412815849703
10,0.8894307658893913,0.8696066026170162
11,0.8886522682206534,0.8689812902782865
12,0.882943285316575,0.863991651686202
13,0.8912557223809617,0.871626116695381
14,0.8811183288250044,0.8625201328361396
15,0.8840376950827717,0.8648697332084258
16,0.8922429476855208,0.8727730901727473
17,0.8920201168310632,0.8723776318415485
18,0.8930863201599869,0.873520906010268
19,0.8922203825357023,0.8727783069576166
20,0.8933712051764454,0.8739210352616009
21,0.8928634893055293,0.8734316549819677
22,0.8907451858663185,0.8716225825763377
23,0.8930834995162596,0.8737604403650571
24,0.8945869026229166,0.8750796057333975
25,0.8952328300364709,0.8756633987764245
26,0.8958364477941155,0.8761765940629842
27,0.8725717783312508,0.8493239880829084
28,0.8939155894158165,0.8744092118274416
29,0.8944797181612788,0.8750674349544781
30,0.8957602904134782,0.8762074924722684
