round,accuracy,f1
1,0.737911426145675,0.703730882669976
2,0.7846635959258622,0.7542165113062211
3,0.8216817242030976,0.7985765612724983
4,0.8308403543856779,0.8101884708111762
5,0.8297854336316635,0.8062183838310147
6,0.7991899111215162,0.7420134943731633
7,0.8298728735872101,0.793903078948729
8,0.8780833161744174,0.8565320183236235
9,0.8822296624535652,0.8614530083744011
10,0.8805795858730879,0.8594466099879141
11,0.8149714127758237,0.7633751172183678
12,0.8201219082218943,0.7705776931360724
13,0.8882432748801932,0.867959332036228
14,0.8308488163168598,0.7889092162356451
15,0.8342758984455433,0.7940088232504278
16,0.8942004744322749,0.8745312146718928
17,0.8907113381415906,0.8712547595969365
18,0.8935771121685391,0.8739398172542991
19,0.8327527508327951,0.7905228202031758
20,0.8945022833110973,0.8748509628389542
21,0.8954838673282016,0.8758792874797077
22,0.8953371938543815,0.8757413350856669
23,0.8940368770960909,0.8745948966654153
24,0.8846300302655072,0.8633705212511767
25,0.895261036473744,0.8757047387075545
26,0.8957546491260235,0.8761699587073789
27,0.8922119206045204,0.8722135858922173
28,0.8938337907477244,0.8741150080188081
29,0.8949140972952847,0.8751773124357172
30,0.8958026000693878,0.8761535869073622
