round,accuracy,f1
1,0.2784934377723684,0.14489529990572805
2,0.40405439329363746,0.25936644165611306
3,0.5448863139545708,0.4327241706395966
4,0.5368954302750973,0.39180524272171396
5,0.5995814164708669,0.48295127078722133
6,0.6538929114402489,0.5526489506203879
7,0.6328621918094147,0.5422286515095419
8,0.6696180002200102,0.5869307187117646
9,0.672297611760956,0.6005787311023507
10,0.6861695376118738,0.6077922393460934
11,0.6884881067557238,0.6108475402868758
12,0.6924623937675056,0.6231976859240588
13,0.6814844483808095,0.605263588598754
14,0.7108642734444856,0.6498153452969322
15,0.7262170372522417,0.6685138594845008
16,0.7318272976258642,0.6752219643438766
17,0.7280335318126303,0.6676885790065406
18,0.7437332347988458,0.6901754012881739
19,0.7460884723111508,0.6972147755749772
20,0.7518566887335028,0.702068778084314
21,0.7410113136019902,0.6899200684725166
22,0.7389663468996894,0.6926010076428137
23,0.7537380580996195,0.720363824462866
24,0.7526464689771499,0.7125505690400641
25,0.7946261095707262,0.7676053583539388
26,0.7644734281257669,0.714479744182688
27,0.778331250758048,0.7340724358853319
28,0.7566151147014771,0.7123958015314625
29,0.7632802958291142,0.7143389675234041
30,0.7811321499792683,0.7343576192578962
