round,accuracy,f1
1,0.590888192503293,0.5445659416440368
2,0.6992545038628716,0.6578576766629418
3,0.7113804512465834,0.6696439510989789
4,0.719608268999151,0.6745736865699935
5,0.7180879420301302,0.6747350285595705
6,0.7303267151629345,0.6904627904003419
7,0.7424188148219186,0.702292076551557
8,0.7579069695285858,0.7211916884271958
9,0.7633649151409334,0.7246805021584549
10,0.7792479599694242,0.749272420475452
11,0.7804354509786223,0.7377611743716515
12,0.7874221854911728,0.7465516752377898
13,0.8172702374135825,0.7874170310899657
14,0.824347232525407,0.7859680845980956
15,0.832081437625695,0.7940224795809562
16,0.8199131805860733,0.7834707689275191
17,0.8224602218718355,0.7826161725843864
18,0.8284174214239174,0.8020510960781191
19,0.8307077841304943,0.7947326493397081
20,0.8083034110044595,0.7735476559807128
21,0.8330460977804355,0.8006897515502159
22,0.8462326072056164,0.8190116848755564
23,0.862801068459844,0.8397491456467493
24,0.8444048300703186,0.8153679826880365
25,0.848356551932282,0.820113931834523
26,0.8313734560501398,0.7978943703003054
27,0.8572528622482223,0.8343421538740142
28,0.8346848917860034,0.800902895848304
29,0.83959845315898,0.805688029222818
30,0.8593683450437059,0.8341257368792174
