round,accuracy,f1
1,0.4203238663127699,0.32300310987482167
2,0.7273678598929848,0.6642280277895002
3,0.7768955431008465,0.7434609452610755
4,0.8103427364193057,0.786953968071852
5,0.7740354103613527,0.7333573761543267
6,0.8139982906899013,0.7914233608878906
7,0.8145511368604543,0.7909093857773395
8,0.8151970642740086,0.790071677174497
9,0.777860203255587,0.719841597778866
10,0.7926319144555171,0.733534604537741
11,0.8012912906983631,0.7510498745044526
12,0.8015451486338212,0.7422855017033325
13,0.8704083445924029,0.8482949438310488
14,0.8533067816737135,0.8250673115276285
15,0.8032572793762992,0.7442946640511785
16,0.8579918709047779,0.8303706920560949
17,0.8827486608993904,0.8613755870590569
18,0.8051330074549614,0.747245911788448
19,0.8536283350586271,0.8276548758966578
20,0.8186044018966009,0.780117816668275
21,0.8891035712170231,0.8692121089829818
22,0.8909567341458667,0.8712702344684289
23,0.8916167647780576,0.8716647295570552
24,0.8931117059535327,0.8732257152046095
25,0.8941497028451834,0.8743429179649119
26,0.8931399123908058,0.8732013369113325
27,0.8152478358611002,0.7552312709268225
28,0.8945840819791893,0.8748879146052221
29,0.8938958449097253,0.8740805944397376
30,0.8949056353641028,0.875168544742673
