round,accuracy,f1
1,0.791435961515137,0.7636838375745794
2,0.8409128731359071,0.8169606286728641
3,0.860510705753267,0.8378448377262814
4,0.8523167357254272,0.8315214420805329
5,0.866188661576345,0.8443265290053902
6,0.8693731683444795,0.8477324701774454
7,0.8796600560179845,0.8597043967376642
8,0.870989397200229,0.8489480037021425
9,0.8874168262680909,0.8673490660753145
10,0.880714976771999,0.8605594966442406
11,0.8866496111742622,0.8661271002068657
12,0.8809349869827292,0.8611556916908204
13,0.8879301834264616,0.867959744232098
14,0.8881135252687369,0.8683361605987713
15,0.8858259832058872,0.8655145871353347
16,0.8906295394734987,0.8708547785888032
17,0.8922655128353393,0.8727014818675467
18,0.8909905818705945,0.8714859192990982
19,0.8922626921916119,0.8728097856782656
20,0.8911428966318693,0.8715752074806512
21,0.889464613614119,0.8703487680675068
22,0.8877129938594586,0.8688004980404734
23,0.8913995752110546,0.8718195829882216
24,0.8916026615594211,0.8719143422160204
25,0.892860668661802,0.87341202883708
26,0.8888102242693827,0.8698628571390323
27,0.8932583794273529,0.8732671672177243
28,0.893241455564989,0.8738105253150006
29,0.893893024265998,0.8744541639232941
30,0.8806529226099981,0.8591127719490033
