round,accuracy,f1
1,0.33719949566890156,0.23929168271856813
2,0.5079217779081542,0.3882953874330511
3,0.40380617664563406,0.315276920533384
4,0.5617227363628927,0.47491161132855686
5,0.5126407148639462,0.392627714693303
6,0.606655590938964,0.523831311619638
7,0.5955168688598111,0.501181319749866
8,0.5907866493291098,0.49653431445108165
9,0.6376319003522984,0.5557157628727377
10,0.6104832044769257,0.523578468249919
11,0.6232155902620096,0.5400452622404468
12,0.653359809775787,0.5730600720791593
13,0.616807087713558,0.5297567680084208
14,0.6192779716186828,0.5343903611379857
15,0.6138933627432452,0.5271808185742036
16,0.6495237343066435,0.5703159682631135
17,0.6810077595908939,0.621798237483277
18,0.6748926039900827,0.6129050082769214
19,0.7133661844306107,0.6606106001117223
20,0.7022754132948221,0.6513977256464486
21,0.7073046210606184,0.6600545436996756
22,0.7266034654428833,0.673807706212387
23,0.7528072456696068,0.7212322757173768
24,0.7382752891864981,0.6904237172147656
25,0.7538819109297124,0.7232004821903871
26,0.7600816858423429,0.7220524583171514
27,0.7530216145928824,0.7220069820266711
28,0.7575290032691261,0.7277728312794476
29,0.7664591613097941,0.7403290374203433
30,0.7634749202462986,0.7366185803240888
