round,accuracy,f1
1,0.732958375760516,0.6922996859096394
2,0.8011502585119976,0.7770726039161618
3,0.854660690662823,0.8308646764881182
4,0.8495242984353889,0.8288757340855949
5,0.8656894076366108,0.8448543440662019
6,0.8285556329665557,0.8106107108678436
7,0.8745039192844591,0.853817313876577
8,0.8848782469135106,0.8649986418371554
9,0.8515777270688717,0.833826611985446
10,0.8809942205010027,0.8623504237296383
11,0.8820068315991075,0.8633177232794812
12,0.8893122988528442,0.8700392492920749
13,0.8853041641163346,0.8665687388991185
14,0.8854846853148826,0.8648340809402787
15,0.8908185226032285,0.8715933757657911
16,0.8557804862225658,0.8299853316681528
17,0.8917436937457867,0.8720978106077978
18,0.8932837652208987,0.8735726942635625
19,0.8941384202702741,0.8746968290212098
20,0.8934163354760823,0.8740866949585183
21,0.8897156509058497,0.8703525133898367
22,0.893946616496817,0.8745278442035118
23,0.8937689159419963,0.8744427677355303
24,0.8941214964079102,0.8748214213527167
25,0.8938309701039971,0.8744862695085982
26,0.8884858502407419,0.8697584732921754
27,0.8920934535679733,0.8727683680783205
28,0.894454332367733,0.8751159249841485
29,0.8967136679933094,0.8771406986647009
30,0.8940143119462723,0.8742145036958626
