epoch,train_loss,test_loss,test_acc,test_f1
1,0.5023206613674761,0.3043807589909497,0.8328373701446145,0.8126790862580169
2,0.30276971618043935,0.20888671743739284,0.876450163456304,0.8557130220940554
3,0.24078526969328934,0.19490769101268932,0.8813185945296436,0.8597866876414588
4,0.22394373496066836,0.1937434151153983,0.8808588296020918,0.8595532618974443
5,0.20595478838300735,0.1804868789214792,0.8842351401436835,0.8647973480734028
6,0.20149150995939624,0.2626092191719008,0.84072106936245,0.8120076709512027
7,0.19177446568503967,0.16012452847114728,0.891275466887053,0.8719218920070119
8,0.18577209881673556,0.254745968479572,0.8403036140908078,0.8106258024992862
9,0.19147010192494282,0.16333002049042603,0.8917577969644233,0.8716711084967937
10,0.19199724506036353,0.15684795253865505,0.8932076078402613,0.8738773966496165
11,0.1676924003718379,0.1518192163023591,0.896502119713761,0.8768529156861596
12,0.1639247489436588,0.15016266551655663,0.8965134022886703,0.8768223081454256
13,0.1633508606234745,0.14912341654505296,0.8965585325883073,0.8769050291560636
14,0.16487877824502534,0.1637702577736747,0.8933824877513546,0.8733957491786257
15,0.16013891755544662,0.1530106257458778,0.8950917978501054,0.8754862173654765
16,0.15905212541491193,0.14696413286763121,0.896899830479312,0.8772965063203554
17,0.1551406549540159,0.14829602829614524,0.8966093041753989,0.8769916949182154
18,0.1673943642441122,0.1527107417970738,0.8959492735432081,0.8761885002408629
19,0.1566905323384051,0.15388338822812384,0.8948379399146473,0.8750954635258652
20,0.1630819212046435,0.1487668836627365,0.8967757221553103,0.877171948679536
21,0.15884827402607715,0.15435472285116997,0.8948040921899196,0.8753153930416285
22,0.1574937164593834,0.14644726412692205,0.8973088238197722,0.8777258616736088
23,0.1512407096408315,0.14471919255983262,0.897542937249139,0.8779069152541166
24,0.15471082534403974,0.15444778221260777,0.8962059521223934,0.8764513468667693
25,0.15377286934919313,0.15353766918790812,0.8943104795376401,0.8749723216262897
26,0.14969506972355148,0.16065735892652316,0.8934642864194466,0.8741317430213855
27,0.15074040544695863,0.14473848942449852,0.8975231927430478,0.8778754764571995
28,0.14961837462106437,0.14520116336664185,0.8975372959616844,0.877927359755637
29,0.14876600041594118,0.14606382587693487,0.8970493245968595,0.8773494777720032
30,0.15074049169857565,0.1459699042918147,0.8974103669939554,0.8778130334654509
31,0.1472844465032404,0.146215364099409,0.8974357527875012,0.8778268724703907
32,0.1501125308129103,0.14677485671366064,0.8969647052850401,0.8774168651637431
33,0.14912709818251976,0.14382435689544995,0.8978250016218702,0.8782739929604844
34,0.14889440612746593,0.15154736411693426,0.8955797692149302,0.8761691287573258
35,0.14691426648765665,0.1446131188881366,0.8975965294799579,0.8779962731365409
36,0.1492516360716308,0.14405384275125876,0.8977347410225962,0.8781488065742746
