round,accuracy,f1
1,0.7399817786415216,0.6920966398651184
2,0.7825819608551063,0.755862846279847
3,0.8408338951115424,0.8141637835369867
4,0.862403357694293,0.8381366559452544
5,0.8626656775609329,0.8403433667933691
6,0.8676215485898192,0.8444266585219805
7,0.8710740165120484,0.8488536976199561
8,0.8763006693387565,0.8543178025657916
9,0.8797277514674399,0.8585687606048978
10,0.8858485483557057,0.8656237511895075
11,0.8843310420304121,0.8639034742385021
12,0.8807572864279086,0.8597487331735615
13,0.8756096116255652,0.8534088664220263
14,0.887744020940459,0.8674727632738771
15,0.8876283745476392,0.8671170589633039
16,0.8508500009872253,0.8234503577374251
17,0.8871742509075421,0.8665832734212388
18,0.8881614762121012,0.8675713294254269
19,0.8698696016404864,0.8484159519176715
20,0.8917662588956051,0.8722527412377921
21,0.8844551503544139,0.8635941363815213
22,0.8789633570173385,0.8571246546999753
23,0.8727805059670718,0.8499841001792574
24,0.8689782782226559,0.844788586975848
25,0.8925927075077074,0.8731781432646865
26,0.8927422016252549,0.8733225441584952
27,0.883160474883578,0.8618507371380463
28,0.8912049507938702,0.8713551390405758
29,0.8803200866501752,0.8588379766125324
30,0.8800690493584445,0.8585881624190482
