round,accuracy,f1
1,0.750655094505668,0.7120667097075178
2,0.8417026533795543,0.8177132475943764
3,0.8400046258557128,0.8189189072660364
4,0.8529993315074367,0.833291155587493
5,0.8814793712221003,0.8613983998241445
6,0.884474894860505,0.8646568401774473
7,0.8813270564608255,0.8602294725422468
8,0.8824101836521131,0.8635731414205537
9,0.8903446544570401,0.8706771229113115
10,0.8915518899723295,0.872035583116175
11,0.8887791971883824,0.8696334129091118
12,0.8893179401402989,0.8694576349547011
13,0.8715309607958729,0.8540119930231082
14,0.8766476085172158,0.8544466268598793
15,0.8776179099594109,0.8596117584070324
16,0.895179237805652,0.8756721086335415
17,0.8823847978585673,0.8639132806210431
18,0.891221874656234,0.8721568977603463
19,0.8796064637871656,0.8615911452635168
20,0.8872757940817253,0.8666233563460899
21,0.8905618440240431,0.8716199425738952
22,0.8894053800958455,0.8705716336358507
23,0.8850644093995131,0.866535244901786
24,0.8836710113982214,0.8653658189042758
25,0.8913262384741446,0.8713694205517019
26,0.8936645521240858,0.8743971115756621
27,0.894544592967007,0.8752040415440228
28,0.8919524213816077,0.871884751584541
29,0.8922344857543388,0.8730643472774408
30,0.8956925949640226,0.8762425170224654
