round,accuracy,f1
1,0.6270714102372443,0.5696772722245591
2,0.7060099455897825,0.6600515576883171
3,0.7284256012907265,0.680321729219347
4,0.7226263577873743,0.6743029844940807
5,0.7501868676469344,0.7120330912760197
6,0.7444722434554014,0.7053952666032053
7,0.7430252532232906,0.7047866621999083
8,0.7447289220345867,0.7087465419013929
9,0.74602641814915,0.7047937086205622
10,0.7467738887368875,0.7058376536283744
11,0.76072479261217,0.7196797617232341
12,0.7567448643129335,0.7109308461562736
13,0.7658414403335129,0.7298463873626552
14,0.7613453342321784,0.7217112977066891
15,0.7645580474375862,0.7233939730157085
16,0.7693418591991065,0.7285634335970687
17,0.7642308527652181,0.7193233776840608
18,0.7580874907271338,0.7155739239924666
19,0.7623240976055555,0.7149391877773966
20,0.7764329575295674,0.7353445153025532
21,0.7753808574192802,0.7310212093567475
22,0.7798036267837046,0.7376188132112339
23,0.7819247508666428,0.743735231542538
24,0.7793579650747894,0.735033722111104
25,0.7821645055834643,0.7404642897327033
26,0.7813183124652708,0.7395253773080828
27,0.7796936216783394,0.7395128353402413
28,0.780305701367166,0.7395597784420286
29,0.7817667948179133,0.7392000401762133
30,0.7790223084712393,0.735229971381635
