round,accuracy,f1
1,0.379289141367843,0.23025166261208546
2,0.47574669491071253,0.3698173304050752
3,0.5993839714099551,0.5383382793420519
4,0.5350027783340714,0.44541183238513626
5,0.7084244166203612,0.6712076632915779
6,0.5891196488862688,0.5193577277592399
7,0.6856223327287754,0.6336610754211015
8,0.6766752508257434,0.6149059534410427
9,0.7007804721193471,0.6393035983260036
10,0.7133492605682469,0.6524881051654309
11,0.7195349322622409,0.6580452202004664
12,0.7369467659909344,0.6801744298474077
13,0.7708029526498538,0.7403554610976115
14,0.7396545839691534,0.6784402817708272
15,0.7454707513348696,0.6880343381793096
16,0.7420295659875497,0.6809207651165731
17,0.7411890141568108,0.6835731398804348
18,0.7878706678438153,0.7611268394650627
19,0.776311669849293,0.7438052703788305
20,0.761015318916083,0.7221863506037791
21,0.7521331118187793,0.6923362517125071
22,0.7756826662981026,0.7382838381805293
23,0.758180571970135,0.7003778391062596
24,0.7759083177962874,0.7404597845225944
25,0.7590916398940566,0.7031137174793195
26,0.8109040445210406,0.7886248295997252
27,0.757373867864124,0.7056798107263886
28,0.7574274600949429,0.6983506897261879
29,0.7622310163625543,0.704568305325312
30,0.7888381486422832,0.7563939502143665
