round,accuracy,f1
1,0.7565051095961121,0.7240392192638216
2,0.8277150811358168,0.8031235542969569
3,0.844063532179314,0.8213758314731041
4,0.8349810593773711,0.8135680782696423
5,0.8616135774506458,0.8406402520618127
6,0.8467826327324423,0.8272472279104139
7,0.8668740780020816,0.8464104938493324
8,0.8724786970882494,0.8525999019312631
9,0.8800831525770811,0.8599073563775993
10,0.8784866682274228,0.8585610835985859
11,0.881050633375549,0.8614424404287191
12,0.8728199949792541,0.8532562346807016
13,0.8829573885352116,0.863607665446306
14,0.8857216193879768,0.8657477022418909
15,0.8736295197289925,0.8554323490313999
16,0.8905167137244062,0.8706759462841784
17,0.8644455037528664,0.8432534042710752
18,0.869830112628304,0.8521290551920184
19,0.8720414973105162,0.8540924271536113
20,0.8894505103954825,0.8691725134453457
21,0.8831435510212141,0.8645287647460035
22,0.886330878433076,0.8673202921794239
23,0.8821704289352916,0.8632766519287883
24,0.8932386349212618,0.8736044334620445
25,0.8919496007378804,0.8724044089904609
26,0.8928663099492566,0.8733403005989899
27,0.8932978684395353,0.8737322136427842
28,0.8943499685498224,0.8747881297547481
29,0.8917154873085136,0.8723645890058883
30,0.8888074036256555,0.8688510782827605
