round,accuracy,f1
1,0.8364788211965735,0.8093341175841651
2,0.8643608844410471,0.8427869380909758
3,0.8776207306031383,0.856974070032523
4,0.881312953242189,0.8615834782653341
5,0.8774345681171357,0.8584141753650832
6,0.8761991261645733,0.8577002347905246
7,0.8815809143962835,0.8628065191640645
8,0.8806754877598165,0.8622619604274963
9,0.88761709197273,0.8684368291798226
10,0.8810760191690947,0.8628719092156758
11,0.8934078735449004,0.8739756290091538
12,0.8936532695491766,0.8742364243024425
13,0.8861080475786184,0.8673968072415955
14,0.889808732148851,0.8696088044474982
15,0.8934755689943559,0.8740866860910296
16,0.893077858228805,0.8737675179274148
17,0.8920257581185178,0.8728142249267804
18,0.8956079756522033,0.8760353769352601
19,0.8965754564506712,0.8769572724156371
20,0.8839699996333164,0.8656632536005958
21,0.8855918697765204,0.8671044944174217
22,0.8957377252636597,0.8762380016773735
23,0.8953005254859264,0.8759124423203523
24,0.8965416087259435,0.8770216529569654
25,0.8964400655517603,0.8768648305140849
26,0.8943950988494594,0.8750863724162709
27,0.8965585325883073,0.8770339329170593
28,0.8967954666614014,0.8771866654457994
29,0.8948887115017389,0.8754958253812956
30,0.8949902546759222,0.8755953052885911
