round,accuracy,f1
1,0.2853081130175529,0.19773053774278304
2,0.6334037554050586,0.5516461405290538
3,0.7052201653461353,0.6438501240106338
4,0.7442776190382169,0.6823269866811781
5,0.7425852328018301,0.7090597534749328
6,0.7718127431042312,0.7367428418412778
7,0.7956161555190125,0.7673858278498495
8,0.7856367180117847,0.7531946718469071
9,0.8053896860341467,0.7815209777814858
10,0.8214081217615484,0.7991651572502093
11,0.8161222354165668,0.7935144835369105
12,0.8277235430669988,0.8066624213238693
13,0.8038721797088532,0.7823483526683158
14,0.812999782810433,0.7897977386735775
15,0.8014097577349103,0.7735321195351207
16,0.8181728434063222,0.7926166802894504
17,0.8512166846717758,0.8311890891397042
18,0.7553627488865509,0.6997436371250663
19,0.8110027670514965,0.7784011227381381
20,0.8628320955408443,0.8421206950794956
21,0.8536424382772636,0.8293010143810214
22,0.8518823565914213,0.8261413395249526
23,0.8700670467013982,0.849029209380152
24,0.7710342454354933,0.7175776410105551
25,0.8729582065218924,0.8515063917554301
26,0.8764699079623952,0.8552079479860816
27,0.7773524873846709,0.7179672402345275
28,0.8784584617901497,0.857240475867735
29,0.7929788536339764,0.7297053745415364
30,0.8183166962364151,0.7780611293672579
