round,accuracy,f1
1,0.2734388442130263,0.1548453555315865
2,0.42328836287017424,0.2654349410382768
3,0.565003145017756,0.44888539850249903
4,0.6038546917177439,0.5154632750337342
5,0.608900823345904,0.519448446044882
6,0.6464774390811471,0.5706743377025039
7,0.6638977347410226,0.5903269413645792
8,0.6581746486183077,0.5868007691722051
9,0.6249136177858511,0.5424081919272585
10,0.7027746672345563,0.6395279184991717
11,0.7006902115200732,0.6405385010220469
12,0.6853543715746808,0.617310089474702
13,0.7012261338282623,0.6392094209292414
14,0.7160655404776478,0.6558994399458635
15,0.715569107181641,0.6563403474916546
16,0.728882545574551,0.6669277257137094
17,0.7226714880870112,0.6603779107883292
18,0.7190300370350522,0.6564183486600595
19,0.7385178645470469,0.6765148441702181
20,0.7391130203735097,0.6781202357963045
21,0.7254977731017773,0.6685754501233668
22,0.7241156576753947,0.6622393840437347
23,0.7429434545551986,0.6858994396303875
24,0.7357000414634628,0.675161771005674
25,0.7410395200392633,0.6813769806174655
26,0.7420211040563678,0.6806415170421982
27,0.7400805011719774,0.6821828771051176
28,0.7359115897430112,0.6750185990389911
29,0.7403766687633452,0.6786900163425302
30,0.7411410632134465,0.6817962908666477
