round,accuracy,f1
1,0.5422208056322614,0.4316030981928636
2,0.654908343182081,0.580065513711086
3,0.7069266548011587,0.6420892634150565
4,0.7061904667883304,0.6481967771987424
5,0.7224091682203713,0.667522138039791
6,0.7269673284837066,0.6720832162427555
7,0.735711324038372,0.6821012882666502
8,0.7447091775284955,0.6892685510957942
9,0.7480065100457226,0.7003153996424331
10,0.7563922838470196,0.715639228320017
11,0.7621125493260071,0.7256243001831272
12,0.7625807761847408,0.7255630934834169
13,0.7560820130370153,0.7125982129618806
14,0.775079048540458,0.7412995662547961
15,0.7755106070307366,0.7401762461075783
16,0.7926319144555171,0.7570526506813677
17,0.7996694205551591,0.755937988856815
18,0.812102818105148,0.7785423548796143
19,0.833277390566075,0.8062573090731849
20,0.8412682742455483,0.814438814867346
21,0.8505087030962206,0.8258529593294642
22,0.8532588307303492,0.8293273481555413
23,0.8575885188517723,0.8327182225274093
24,0.8655906851061549,0.8422291535658264
25,0.8542940069782726,0.8306990966463189
26,0.8629646657960279,0.8415282131919463
27,0.8632128824440314,0.8395558699215896
28,0.8628631226218447,0.840793087508641
29,0.861117144154639,0.8373161320056539
30,0.873389765012171,0.8509141305870238
