round,accuracy,f1
1,0.24418876876080658,0.1368723149250963
2,0.3943006072845945,0.26880395850106914
3,0.49574505893735066,0.3714611687526011
4,0.5341537645721507,0.4349949272782073
5,0.6068107263439663,0.5240574817339307
6,0.5950571039322594,0.5245755325642896
7,0.6503812099997461,0.5884689510141313
8,0.6563355889081006,0.6013162431362489
9,0.7107993986387573,0.6588198303204873
10,0.7107232412581199,0.660480543467806
11,0.7239266745456648,0.6722733898796999
12,0.697618530501031,0.6476462931481046
13,0.7369749724282075,0.6907535025128559
14,0.7230691988525622,0.6821252910667863
15,0.7348453864140875,0.6859198776495312
16,0.7363544308081991,0.6969935078088398
17,0.7279376299259017,0.6832932041292504
18,0.7279178854198105,0.683175652169899
19,0.7423003477853716,0.7074860878873701
20,0.7592354927241495,0.7357126941261665
21,0.7308513548962144,0.6917120069593539
22,0.7959800185598357,0.7724304184899143
23,0.7318498627756826,0.6894780931000347
24,0.806044075378883,0.7844921252892963
25,0.7547422072665424,0.7320825405444427
26,0.7736179550897105,0.7486874008784781
27,0.7628205309015623,0.7339528912238684
28,0.7428560145996519,0.7087930260656701
29,0.8173943457375842,0.7997147254177025
30,0.8191939164356089,0.800744613607137
