round,accuracy,f1
1,0.40929796998270945,0.349500078419416
2,0.7647442099235887,0.7359366867682309
3,0.7831122418758409,0.7493615363551549
4,0.8331673854607099,0.8126568383528648
5,0.8370147435047627,0.8163168278091757
6,0.8250777792507806,0.8030360878201823
7,0.861506392989008,0.8385549328618037
8,0.8495412222977528,0.8195392914082569
9,0.8686539041940151,0.8453887379966475
10,0.8765235001932141,0.8547799782564186
11,0.8689782782226559,0.8459103949305795
12,0.8409128731359071,0.8087431481995359
13,0.8807375419218174,0.8592473620418761
14,0.8799251965283517,0.8587638290828182
15,0.877175068894223,0.855531680976761
16,0.889853862448488,0.8700646242455184
17,0.883152012952396,0.8622525302545584
18,0.8926604029571629,0.8730299583724157
19,0.8922316651106116,0.872362663644904
20,0.8892135763223883,0.8691997037642565
21,0.8936166011807215,0.8737807047692616
22,0.8282538240877333,0.7823026024949731
23,0.8638023969830395,0.8367045387627132
24,0.8943386859749132,0.8748224157574139
25,0.8084218780410065,0.7490494600461776
26,0.8957405459073869,0.8759082763413922
27,0.8936730140552677,0.8742757460312981
28,0.8553291832261959,0.82545031811697
29,0.8253175339676021,0.776375962361834
30,0.8282340795816421,0.7786786253045677
