round,accuracy,f1
1,0.7442002148498372,0.3347669960499967
2,0.860055834433002,0.4512907587019479
3,0.8688976678182795,0.49387792847705997
4,0.872887973050934,0.5218022517749001
5,0.8738387167364045,0.5563805169425247
6,0.8814894266029191,0.5788680408939357
7,0.8755296645292202,0.5894961381545332
8,0.8808594656604974,0.6055485875560176
9,0.8773325132789136,0.6153949943692908
10,0.8797205625882775,0.6175436241412713
11,0.8876928840938177,0.6174264595702571
12,0.8837241301565619,0.6306353241547431
13,0.8874583065323635,0.6315421311262249
14,0.8861262706975326,0.6386374858049658
15,0.8871963754036724,0.6409401700157817
16,0.8886892170580161,0.6373330451928307
17,0.8869029462278601,0.6376580720807896
18,0.8846466913788187,0.6467204743957518
19,0.8882490732942978,0.6425169258239165
20,0.8872212422829785,0.6413837793532493
21,0.889445170188922,0.6379107794396016
22,0.8894070409739859,0.6434423194290624
23,0.8887372930246745,0.6438670125059857
24,0.888421483657487,0.647270585436911
25,0.890007990557217,0.6455987141222593
26,0.8828695384044084,0.6453439174490536
27,0.8883576586672679,0.6426167385030055
28,0.8900834200911123,0.6461931578529292
29,0.8848928734839493,0.6470904510313484
30,0.8907150388254875,0.6491172545579277
