round,accuracy,f1
1,0.8759200745343262,0.5293733028709038
2,0.8873770747266301,0.593902811310713
3,0.8908029017990359,0.6083456391776363
4,0.8916608091350968,0.61662483982594
5,0.8924250512257713,0.622457473859273
6,0.8923894086987659,0.6219885240945182
7,0.8926786933946937,0.6253270915757823
8,0.8917122006856627,0.6213233698954445
9,0.8924117888901414,0.6244090682541351
10,0.8929986472417657,0.6293245452762046
11,0.8932514605147113,0.630527191795639
12,0.8935639542979914,0.6311336605973571
13,0.8928668527814433,0.631880663833062
14,0.8934271864618077,0.6356500683740124
15,0.8934470799652526,0.6324164227260836
16,0.8935316273548934,0.6369385940745937
17,0.8932390270750582,0.6329278432860186
18,0.8935987679290199,0.6368845480867349
19,0.8935962812410894,0.6376892452763601
20,0.8935324562508703,0.6370690914500723
21,0.8937496269968104,0.6414484263161538
22,0.8937637182284172,0.6439591164889045
23,0.894123459082379,0.6468640450211274
24,0.8939974668938947,0.6411749957696067
25,0.8936228059123492,0.6429682885158303
26,0.893573072153737,0.6412496976627022
27,0.894142523689847,0.6411115067358502
28,0.8938316876985206,0.6436593441870009
29,0.8936418705198172,0.6406525494745274
30,0.8940223337732008,0.6421724984591191
