round,accuracy,f1
1,0.5899750004973375,0.1562026964001998
2,0.8775413950650849,0.48030552998708664
3,0.8816850460534604,0.5145347026377167
4,0.8872941851289431,0.5494583277773541
5,0.8875030669151144,0.5589137837575555
6,0.8902599749341856,0.5724789333657228
7,0.8897535194923178,0.56814636295845
8,0.8905484307341366,0.5771858744617823
9,0.8913226195765336,0.6082187726473713
10,0.89129443711332,0.6003482869827117
11,0.8911941407001187,0.5984342636783874
12,0.8911071066225473,0.594375078684159
13,0.8927358872170978,0.6078890737196754
14,0.8923189525407319,0.6179031175770565
15,0.8916135620644151,0.6239633850767934
16,0.8925841992533305,0.6294359744891374
17,0.8928262368785767,0.6316974256173427
18,0.8932771562899943,0.6283823108619799
19,0.8934752624284663,0.6378335395234895
20,0.8937454825169261,0.6357183462746745
21,0.8929124420601712,0.6384347070698413
22,0.8923885798027891,0.6422092967892883
23,0.8929654914026909,0.6404702362989945
24,0.8934437643813452,0.6373686181574626
25,0.8939518776151668,0.6445119020106603
26,0.8935440607945465,0.6483166032543706
27,0.8938333454904743,0.6515363819590079
28,0.8941640749852456,0.6464787504847263
29,0.8943124473651055,0.6448538680313349
30,0.8934238708779003,0.6515737511265056
