round,accuracy,f1
1,0.8832616062014681,0.5548097743528053
2,0.8848671777086663,0.5644086633167708
3,0.8859331379349217,0.5698388984060465
4,0.887409401669728,0.5772790912610533
5,0.8875163292507443,0.5823073031117025
6,0.8890116575930187,0.5973097176233508
7,0.889726165925081,0.6036100495521469
8,0.8892313150268893,0.6015031305923877
9,0.890245054806602,0.6068711101279229
10,0.8896930100860062,0.6051855999125554
11,0.8899416788790674,0.6064550122997182
12,0.8904531076967965,0.6121185270956773
13,0.8917138584776165,0.6161636693759849
14,0.8907722326478916,0.6134338252154051
15,0.8917196607494546,0.6182499728061666
16,0.8909288939875202,0.6142964780283576
17,0.8911783916765582,0.6163313571150308
18,0.8916906493902641,0.6179326147849385
19,0.8917030828299172,0.6191057931722904
20,0.8916881627023335,0.6225388476756649
21,0.891626824400045,0.6232757976498846
22,0.8923471350039456,0.6250109546436609
23,0.8916359422557907,0.6214373477178428
24,0.8918448240419621,0.6202846777294774
25,0.8922186561275306,0.6239680524244461
26,0.8927781609119182,0.626136457512072
27,0.8925518723102326,0.6266271229019733
28,0.8929679780906216,0.6261189140714734
29,0.8923976976585346,0.6256648006494334
30,0.8926040927567754,0.6246540484956342
