round,accuracy,f1
1,0.8446541182867715,0.36285085745329637
2,0.845457318488359,0.38152695684148125
3,0.8467910121151436,0.38477622266786626
4,0.8476439460753433,0.39344349133226475
5,0.8471432929053135,0.3912409594883055
6,0.8466020238324171,0.38457591516880213
7,0.8472842052213816,0.40028643213049275
8,0.8465970504565559,0.38771157445202475
9,0.8465647235134579,0.3882076059838627
10,0.8472767451575897,0.3917255495851485
11,0.8466227462318389,0.3882292216703094
12,0.8479174817477106,0.40195481012633244
13,0.8475983567966154,0.39164799073651907
14,0.848080774255154,0.40432568533179714
15,0.8477284934649841,0.4001054171315863
16,0.8473936194903284,0.39157797644712383
17,0.8474972314874373,0.3945586571328624
18,0.8478851548046127,0.4004087710882571
19,0.8476978243138399,0.40048297109795006
20,0.8476870486661406,0.40035099635355
21,0.8478030941029024,0.3983166968130829
22,0.8481570326850262,0.4057014778059442
23,0.8477608204080821,0.39715708003591416
24,0.8481213901580207,0.40080970942691335
25,0.8482075953396152,0.400886988787709
26,0.8475875811489161,0.3953756457450668
27,0.8476986532098167,0.3987810217738637
28,0.8481993063798465,0.40470814063137767
29,0.8482299755309908,0.4122617118339672
30,0.8483849790786655,0.4051709029625444
