round,accuracy,f1
1,0.8256467046411543,0.2671044282052307
2,0.8670434275180202,0.42994983964945765
3,0.8794238178285578,0.5332767459865069
4,0.885611526295896,0.5608270635439729
5,0.8870604364634656,0.5694085646263107
6,0.8883004648448638,0.5734189081013157
7,0.8884703885201223,0.579498419523833
8,0.8880144957328435,0.574799022632503
9,0.8904083473140455,0.582138808789145
10,0.8912737147138983,0.5894065451221033
11,0.8904555943847271,0.586399892842041
12,0.8911145666863391,0.5941691118200979
13,0.8927193092975604,0.6002070124415477
14,0.8927284271533059,0.5956390945084841
15,0.8929215599159168,0.5992953214056198
16,0.8916889915983104,0.5955955770100285
17,0.8927682141601958,0.5995824239441392
18,0.8929356511475236,0.6027334068739504
19,0.8926190128843591,0.6003117826873858
20,0.8926911268343468,0.6029099802820094
21,0.8935249961870785,0.6038921998933142
22,0.8929514001710841,0.6023449846476173
23,0.8929572024429222,0.6040379852757491
24,0.8935755588416676,0.6051345265762491
25,0.8929381378354542,0.6037763930027427
26,0.8924739560884067,0.6012139102974405
27,0.8934048062704323,0.6106097567429685
28,0.8929762670503902,0.6067850973867406
29,0.8938408055542661,0.6096717231452881
30,0.892292427869472,0.6073860415861964
