round,accuracy,f1
1,0.474387114314702,0.2191720828536426
2,0.8397114115766928,0.31554379775094177
3,0.8694347924112915,0.46977498368127135
4,0.8694074388440548,0.4621938884098836
5,0.8697033547077976,0.47915573115194876
6,0.871768134586182,0.4742980091802593
7,0.8720789705775084,0.49842018050078063
8,0.8741338037041704,0.5077202131128267
9,0.8761272985285439,0.5248884478915037
10,0.8723881487768811,0.4890202147058896
11,0.8750215512953986,0.5187561184001042
12,0.873579272295644,0.5193052172518746
13,0.8788676286280777,0.528813049445282
14,0.8760850248337234,0.5404633968707044
15,0.8755296645292202,0.5205552194043472
16,0.8777287255558577,0.5236067435069772
17,0.8760833670417697,0.5286770672673218
18,0.8798689349681372,0.5572471483391268
19,0.8820489313873067,0.531708487220329
20,0.8803894816416119,0.5452032330214265
21,0.8805411696053792,0.5411105120891427
22,0.8781282534167092,0.5434861574020984
23,0.881636970086802,0.5454403040067821
24,0.8814413506362605,0.546347534986148
25,0.8801930332950936,0.5609449479671803
26,0.8837829817709196,0.5563708474221687
27,0.8786264198988084,0.5559374056645527
28,0.8806099679714594,0.5545700175980326
29,0.8852700211534253,0.5604800873838474
30,0.8857698454274783,0.5645675700667536
