round,accuracy,f1
1,0.873157364243417,0.49488965844821087
2,0.8803339456111616,0.5379869763063184
3,0.882251182005663,0.5450045555547005
4,0.88326906626526,0.5581266038293724
5,0.8849492384103764,0.5715070171616494
6,0.8851398844850566,0.5732298552139493
7,0.8865067339509161,0.587551736279144
8,0.8861503086808618,0.5887270957682096
9,0.8868416079255718,0.5965078611947823
10,0.8866857754819201,0.5951466914743804
11,0.8877724581075973,0.6056812539909882
12,0.8886137875241209,0.6147926725921322
13,0.8877003441576096,0.6065474981938598
14,0.8882565333580897,0.6042366176036507
15,0.8879075681518273,0.6052926577431926
16,0.8881794460322407,0.6098313086140446
17,0.888709110561461,0.6165109306993368
18,0.8888442206056909,0.6137346043515504
19,0.8891235585498962,0.6178402309982594
20,0.8887149128332991,0.6158939571898339
21,0.8897104169015205,0.6169945651704034
22,0.8900684999635285,0.6202721356153134
23,0.8901654807928224,0.617799228401158
24,0.8903519823876183,0.6229350977905559
25,0.8888607985252283,0.6206428848620702
26,0.8897999376670226,0.6235892496168228
27,0.8907233277852563,0.6209118772900653
28,0.8905625219657434,0.6235568253806011
29,0.8905674953416046,0.6181578100219234
30,0.8910184147530221,0.6229481470089342
