round,accuracy,f1
1,0.5833628972898417,0.1475285534706154
2,0.2583950584537443,0.13420857758234733
3,0.4025433844154294,0.1977088012225376
4,0.6295539544969264,0.4196044924634259
5,0.6173509479254391,0.42752590663481094
6,0.6171113969881236,0.4413048883690237
7,0.6506733950916096,0.43455524212966984
8,0.6627363182430058,0.44530694068358545
9,0.6714604483995676,0.45562226965150276
10,0.7301263900585532,0.47657653488739776
11,0.6902125620843087,0.48889069948252895
12,0.7290164983455236,0.4990856373583025
13,0.7323917627633403,0.5092412479125172
14,0.7388911361179817,0.5250303277135266
15,0.7404693540579431,0.5319773381143765
16,0.7403740310206031,0.5208991389784392
17,0.7385570910393029,0.5207897273540572
18,0.7410213987785389,0.5280155436243306
19,0.7390328773300265,0.5150436094354864
20,0.7376502788406066,0.5086172074374278
21,0.7405331790481622,0.5262690339602392
22,0.7416115727140706,0.5343404993166969
23,0.7404179625073771,0.5343072898044218
24,0.7416646220565903,0.5269584269828302
25,0.7395409905638481,0.5055260616618515
26,0.7412170182290804,0.5161499092945028
27,0.7405091410648329,0.5034553597685811
28,0.740642593317109,0.5251325006260845
29,0.7464672453465779,0.5317858399581169
30,0.755862781244405,0.5393326826800366
