round,accuracy,f1
1,0.8267673720018832,0.22933311333507878
2,0.8646570360006101,0.3882647957357094
3,0.8675664608794255,0.40651329463643937
4,0.8696925790600982,0.4345821368231777
5,0.8740882144254425,0.4843821200861482
6,0.8759606904371929,0.492983415464847
7,0.8777552502271175,0.49957295038419625
8,0.8803455501548377,0.4918897149311278
9,0.8818375629132047,0.5127143093066642
10,0.8828786562601539,0.5300963390280984
11,0.882065509306844,0.5280751417355974
12,0.8832383971141158,0.534574668023054
13,0.8833246022957103,0.533125823043556
14,0.8833403513192708,0.5216585185598659
15,0.8831066026537934,0.5379196148481165
16,0.8836603051663429,0.5207275223044002
17,0.8850022877528961,0.5295142116560274
18,0.8849881965212893,0.523498709553545
19,0.8854482337884525,0.551692675195742
20,0.8847022274092691,0.5352799195967342
21,0.884440296280578,0.541179364880148
22,0.8835409441456735,0.5401050192948783
23,0.8854631539160361,0.5507314953986521
24,0.8843325398035848,0.5345262366985615
25,0.8852426675861886,0.5386755283524952
26,0.8852451542741192,0.5300718438861164
27,0.8849069647155561,0.535765735872938
28,0.8866857754819201,0.5506442167265901
29,0.8862588940538318,0.5471827382835251
30,0.8859024687837775,0.5627613507620095
