round,accuracy,f1
1,0.8268883908145064,0.5271799683501648
2,0.8213016319303993,0.5202199070659972
3,0.8591490222343057,0.5528056758130704
4,0.8498454937899114,0.5858459044004277
5,0.8634377300186336,0.5940326630428185
6,0.8675838676949398,0.5871649326914044
7,0.866110090648064,0.5949801547036991
8,0.8689888463757353,0.6060534690707551
9,0.8672266135289086,0.5956859262013667
10,0.871998567667752,0.5847419810764114
11,0.8705438552283442,0.5942345150692016
12,0.8757460063791834,0.5956635509734103
13,0.8806820819214471,0.5942040487924469
14,0.8780776907621202,0.597432320170773
15,0.8756175275027686,0.6059819368137708
16,0.8806878841932853,0.6054331779252655
17,0.8781373712724548,0.5875046589144524
18,0.8796484486382897,0.5899594590073476
19,0.8744147994403294,0.5933889000961405
20,0.8775140414978482,0.5933103370140858
21,0.8725879127073068,0.6136212084583876
22,0.8825860559803187,0.5976515538246951
23,0.873285014223855,0.6146872834946249
24,0.8830751046066723,0.606294428454546
25,0.8814786509552197,0.6201454832856605
26,0.8818044070741298,0.616823983693724
27,0.8785858039959418,0.6200954956437044
28,0.8794428824360259,0.6096911276170558
29,0.8829656903377254,0.6151230015172208
30,0.8772744905605326,0.6178164158526755
