round,accuracy,f1
1,0.6294901295067075,0.3119537000303472
2,0.8698177423526057,0.47165179421449954
3,0.8729086954503558,0.5015077035169895
4,0.8742249822616261,0.5154550944783872
5,0.8799427067100787,0.5769252294932158
6,0.8797271937560924,0.5849605433428315
7,0.88328232860089,0.5986564517494343
8,0.8827352572561554,0.6049352136057412
9,0.8868515546772943,0.6188823029623934
10,0.8860649323952441,0.6133550824257656
11,0.8854018156137478,0.6123598911799354
12,0.8876000477444083,0.6244360524883651
13,0.8882457577103904,0.6307426870669911
14,0.8869203530433745,0.6253991298488651
15,0.8877940094029959,0.6295122679684566
16,0.8886759547223861,0.6335652024870677
17,0.8888914676763725,0.6402213339206264
18,0.8891906991240227,0.6392762422749901
19,0.8903436934278496,0.6449885607079753
20,0.8896913522940525,0.6453819786691681
21,0.8907747193358222,0.6464320006104217
22,0.8891898702280459,0.6422731152463043
23,0.8911883384282806,0.642918271510784
24,0.8901704541686837,0.6506440183850166
25,0.8908940803564915,0.6537322373056141
26,0.8913997069023826,0.653376520130939
27,0.8907656014800767,0.652174727117673
28,0.8892860221613629,0.654038416482031
29,0.8920313256367579,0.6570639446907889
30,0.8916997672460097,0.6547234479083687
