round,accuracy,f1
1,0.6637036398480136,0.4748004873209728
2,0.7479468246652918,0.5450722420174865
3,0.7386093114858457,0.5602198001428531
4,0.7417508272381849,0.5576402155866322
5,0.74091778678143,0.5592672303071098
6,0.7423625524691153,0.5671420341793257
7,0.7419265531852814,0.5778668962063146
8,0.7415104474048925,0.5700359030234383
9,0.7421495262030596,0.5721571504145848
10,0.7420649788134188,0.571567017248245
11,0.7426418904133207,0.5736043112547359
12,0.7433141250505626,0.5768693476112502
13,0.7438893788585108,0.5780105438558104
14,0.7441347320676645,0.5803994260335539
15,0.7458646379713931,0.5826161762065138
16,0.7447804420336466,0.5768428389366282
17,0.7445442066802385,0.5773509874151874
18,0.7458571779076013,0.5804950212242287
19,0.7457577103903769,0.583333020054138
20,0.7451352095117472,0.5752774999719766
21,0.7460967288449168,0.5790673504021033
22,0.7469165069660418,0.5846092204726602
23,0.7454012851203226,0.5757653767031351
24,0.746345397637978,0.5836987788356537
25,0.7464887966419766,0.5817056201037372
26,0.7473110614510321,0.5807284591515725
27,0.7458729269311618,0.5823212425678471
28,0.7455869578191415,0.5779969046486383
29,0.7460735197575645,0.5809293214268055
30,0.7463395953661399,0.5838736844735493
