round,accuracy,f1
1,0.5811489161356207,0.09593995379895753
2,0.5042704720728367,0.22464642816284516
3,0.7487226712996425,0.3111680027050743
4,0.8229494771324178,0.4255140377977834
5,0.83988962421172,0.4174880844247927
6,0.8615146913522941,0.45771170122038385
7,0.8601436974065503,0.4670469682663664
8,0.8633175401019874,0.47955799025590595
9,0.8673940505162364,0.47529855695768236
10,0.8770191905996565,0.47997198507936817
11,0.8810633740708076,0.5107973560997864
12,0.8802543715973821,0.5027610836792095
13,0.8806306903708813,0.5080193694506463
14,0.8804168352088486,0.49743976007036095
15,0.8813476853908742,0.5103993821129129
16,0.8817090840367897,0.5057916641198401
17,0.8815457915293462,0.5242330965445201
18,0.8809564464897913,0.5215375209179685
19,0.8822014482470508,0.5316496556892905
20,0.8833113399600804,0.5405440055331671
21,0.8858112902263218,0.5491734987548913
22,0.8838269132576938,0.5500280079120445
23,0.8848265618057997,0.5532432811443289
24,0.8836122291996844,0.5594173690950229
25,0.8828620783406166,0.5369935925150814
26,0.8855394123459083,0.5511296863601736
27,0.8845190413983807,0.5455973258679434
28,0.8853653441907654,0.5578045072029749
29,0.8862365138624563,0.570121479845116
30,0.8845115813345888,0.5412564359207761
