round,accuracy,f1
1,0.8285685629596228,0.23913168861658923
2,0.8694662904584126,0.44514391921813545
3,0.8704667679024953,0.4678952813241629
4,0.8710486528782584,0.47095126158898615
5,0.8711779606506502,0.47640786913929345
6,0.8721610312792186,0.4841933236859977
7,0.8721469400476117,0.4859823998432802
8,0.8732352804652427,0.49154099075633617
9,0.8733065655192536,0.5043702180110174
10,0.8738345722565201,0.5093117302228873
11,0.8740865566334888,0.49755449011794894
12,0.8746120766828246,0.5064757643367707
13,0.8748731789155388,0.5125905992380491
14,0.8747413844552164,0.509668353350005
15,0.8752486687930612,0.5135500877267107
16,0.8753423340384475,0.5182182444551984
17,0.8754061590286666,0.5189561888360896
18,0.8755545314085263,0.520288658608429
19,0.8754989953780761,0.5195291682731864
20,0.8759689793969616,0.5233095560296857
21,0.8752196574338706,0.5210762543401208
22,0.8763452981704608,0.5311139999843895
23,0.8761355874883126,0.5338623016246049
24,0.8760742491860242,0.5326154320439582
25,0.876420727704356,0.5333754436308418
26,0.8763900585532118,0.5386824768175178
27,0.8772827795203013,0.5450779121829832
28,0.8758313826648011,0.529485260336164
29,0.8761919524147398,0.5311735102513135
30,0.8764290166641248,0.5498764349165423
