round,accuracy,f1
1,0.8287152775475289,0.23334803645121416
2,0.8329045178146324,0.2600982675251494
3,0.8342995497437053,0.2752527577620866
4,0.8345391006810209,0.2746363747819158
5,0.8428388360974252,0.3197587736997774
6,0.8426274676233232,0.3268408606336693
7,0.8429938396450999,0.321833361014514
8,0.841975955385503,0.3326518010488411
9,0.8424608595319721,0.3284116465282223
10,0.8424583728440416,0.32907781509072676
11,0.8426515056066524,0.33343122366658856
12,0.8424965020589776,0.32645999720187135
13,0.8416974463372745,0.3359881326496582
14,0.843031968860036,0.33040730793314843
15,0.8425362890658674,0.3350518653289002
16,0.8417140242568119,0.3332368595051912
17,0.841892236891839,0.3367906586745129
18,0.8416576593303847,0.3369521701460428
19,0.841399043785601,0.3354642488177816
20,0.8425528669854048,0.3361319182497635
21,0.8413244431476827,0.3363740994382885
22,0.8429681438698169,0.33564003822600447
23,0.8433353447875706,0.32746748741358733
24,0.8431521587766821,0.332544685991756
25,0.8423862588940538,0.3358896243895986
26,0.8417562979516323,0.337833142687029
27,0.8429051477755748,0.33438672238757366
28,0.8414951957189181,0.3381954528019784
29,0.8427982201945584,0.3362181947687588
30,0.8426365854790687,0.33734711804046613
