round,accuracy,f1
1,0.785732047770933,0.26617724258653064
2,0.8603492636088141,0.3669700306262628
3,0.8654486316585214,0.39691613523961145
4,0.8734308999157842,0.47608063011147217
5,0.873125037300319,0.46596617643419563
6,0.8769578522973681,0.48228135580389336
7,0.8802552004933589,0.5168204545277245
8,0.8807500513915506,0.5191647407260418
9,0.878980358480932,0.5117675829397913
10,0.8830800779825335,0.5336628096817695
11,0.8832640928893988,0.529530412235078
12,0.881444666220168,0.527617963377654
13,0.8826556832423759,0.5356050971596595
14,0.8851034130620744,0.5420221332067543
15,0.8856123551918729,0.5536139763927892
16,0.8846674137782405,0.5457022879989313
17,0.8841029356179917,0.5474553709862107
18,0.8837116967169089,0.5378995197459593
19,0.8857955412027613,0.5494509480712406
20,0.8846723871541017,0.548796755794223
21,0.8866658819784752,0.5527366330189493
22,0.8838401755933237,0.550373195238737
23,0.885579199352798,0.5428775218049386
24,0.8854838763154579,0.5530138145571941
25,0.8870546341916274,0.5672551750888688
26,0.8875644052174029,0.565575263252799
27,0.8867612050158153,0.5655243555018826
28,0.8871822841720656,0.562218907355788
29,0.8874898045794845,0.55715815476653
30,0.8882880314052107,0.5728774511964162
