round,accuracy,f1
1,0.8493713652911414,0.4156581042122712
2,0.8721825825746172,0.4383912130289893
3,0.8774941479944033,0.4613455834013581
4,0.881336080847198,0.5133346646389327
5,0.8810700052386226,0.5035290879788143
6,0.8815781184724442,0.5061179364624109
7,0.8812855181926089,0.5530781016615485
8,0.8807774049587873,0.549701445709049
9,0.8828786562601539,0.5649418190086306
10,0.8829118120992288,0.5683789953905033
11,0.8812772292328402,0.5418294263936845
12,0.8814073659012088,0.5411963610140476
13,0.8845215280863112,0.5802746170325233
14,0.8845405926937793,0.5752630215326462
15,0.8832475149698613,0.5449005359310667
16,0.8853081503683614,0.5712074099695101
17,0.8850710861189764,0.5777925990694157
18,0.8855311233861395,0.5823913421216815
19,0.8849948276891043,0.5829015167190894
20,0.885003116648873,0.5838222338464822
21,0.8847080296811072,0.5906489799299935
22,0.8859107577435462,0.5918258415601458
23,0.886301996644629,0.5952034011130063
24,0.8866501329549147,0.5972349788468488
25,0.886379083970478,0.5934938322655534
26,0.8865481787497597,0.6033194878708052
27,0.8864188709773678,0.6053786865266952
28,0.8867927030629364,0.603365101789996
29,0.886660908602614,0.5984519871794806
30,0.8850022877528961,0.5646674715355993
