round,accuracy,f1
1,0.8725879127073068,0.5486849685070058
2,0.8899010629762008,0.6247091797262327
3,0.8877069753254245,0.6479934404820357
4,0.8819105057591693,0.661059799092926
5,0.8834961837629225,0.6599970565163048
6,0.8802999608761098,0.6655214699878025
7,0.8839421297984789,0.6669698660596528
8,0.8821177297533869,0.6741656146863754
9,0.8831115760296546,0.6730950724587439
10,0.8872784361053825,0.6729371087356819
11,0.8822113949987732,0.6760644900639523
12,0.8844809121834446,0.6753293399390632
13,0.8874583065323635,0.678154353633968
14,0.8855932905844048,0.6785001706081741
15,0.8849807364574975,0.6797720879080602
16,0.8873505500553702,0.6793254586450489
17,0.8817811979867775,0.6825161683944435
18,0.8873099341525036,0.6815687612902555
19,0.8851141887097737,0.6827798707936767
20,0.8892163948993057,0.6826493134331671
21,0.8878487165374694,0.6819672653182832
22,0.8869676001140561,0.683569945010576
23,0.8845090946466583,0.6834403130673349
24,0.888139659025351,0.6836256189692149
25,0.8894683792762743,0.6841661186425225
26,0.887672161694396,0.6820638635104073
27,0.8884513239126542,0.6863980440915101
28,0.8871897442358574,0.6873757048354356
29,0.8879631041822775,0.6875203294359038
30,0.8884919398155209,0.6868914201696239
