round,accuracy,f1
1,0.8842554524777358,0.5655602546497125
2,0.8904829479519638,0.6190574146905383
3,0.8929737803624597,0.6248242066639456
4,0.8938830792490866,0.6505064759132146
5,0.8925245187429959,0.6602141190045476
6,0.8941665616731762,0.6587149476322993
7,0.8939858623502185,0.6571369257538775
8,0.8941342347300784,0.6626539338289243
9,0.8946854505546972,0.6571311323182593
10,0.8945428804466755,0.6678657915075128
11,0.8936460149997016,0.6686747049291842
12,0.8942129798478811,0.671389558861483
13,0.8942486223748864,0.672411494515369
14,0.8943820746271626,0.6658344578835358
15,0.8937993607554227,0.6730426405981853
16,0.8946017320610332,0.6734036067188962
17,0.8947782869041067,0.6733054424252809
18,0.895095754063248,0.6772452112906695
19,0.8952797689701133,0.6734155182843776
20,0.8940704097398593,0.6789289922784788
21,0.896145965265943,0.6740452159909218
22,0.895301320265512,0.6761389649141373
23,0.8957190838378547,0.6788511135544439
24,0.8952524154028766,0.6784833593812813
25,0.8948454274782331,0.6782299154164134
26,0.8955508179545499,0.6769206545907055
27,0.895300491369535,0.6759384037810072
28,0.8944890022081788,0.6807016734076179
29,0.8954090767425051,0.6790437658757962
30,0.8956096695689078,0.6841731972924838
