round,accuracy,f1
1,0.8364240101324244,0.3067079373634305
2,0.8429490792623489,0.3203545032816505
3,0.8432607441496522,0.32385769288712507
4,0.8426009429520633,0.33975072311432153
5,0.8423655364946321,0.3420385179949578
6,0.8424691484917409,0.38151000833086884
7,0.843357724978946,0.3719076893804003
8,0.8432159837669012,0.3889961247024124
9,0.8441062180460601,0.38884452429025884
10,0.8442836017851104,0.38936995682282904
11,0.84424132809029,0.3839074336351133
12,0.8443615180069362,0.3915504087780567
13,0.8435168730065051,0.39317344331759474
14,0.8431894590956414,0.39573542558482755
15,0.8430817026186481,0.39435624900047805
16,0.8438840739242588,0.3986589970031128
17,0.8444701033799062,0.3923229738888424
18,0.8442711683454573,0.38937141476028037
19,0.8437158080409541,0.39238423200677996
20,0.8442123167310995,0.38442094928496967
21,0.8437058612892316,0.38976486158036455
22,0.8444949702592124,0.38702773662100076
23,0.8440175261765349,0.3819084700224582
24,0.8441393738851349,0.3789591185611946
25,0.8442081722512151,0.387410004090892
26,0.8439901726092982,0.3937743849123332
27,0.8429838928933775,0.3905754933651051
28,0.8433411470594087,0.38908424894012933
29,0.8435085840467365,0.38502641687113026
30,0.8433983408818126,0.3890152566170937
