round,accuracy,f1
1,0.8867529160560467,0.5728977855227798
2,0.8916002997287852,0.6177522786039175
3,0.8932862741457398,0.6267649369985162
4,0.894116827914564,0.6334123567857022
5,0.8942245843915572,0.6414515107982862
6,0.8949051079885678,0.6422087367666741
7,0.8952275485235704,0.6491763777099709
8,0.8949117391563828,0.6467759117774882
9,0.8955599358102956,0.6500739976578851
10,0.8950758605598031,0.646839194531041
11,0.8954115634304357,0.6493832084761524
12,0.8957199127338316,0.6547806204865014
13,0.895729859485554,0.6569498060911426
14,0.8957795932441662,0.6553582604899353
15,0.8959801860705688,0.6599529678423272
16,0.8957199127338316,0.6569960770567198
17,0.8957713042843976,0.6604867384609772
18,0.8959652659429852,0.6641032237455005
19,0.8961940412326015,0.6623108488126268
20,0.896082140275724,0.659749519590802
21,0.8962628395986817,0.668054067261388
22,0.8962321704475376,0.6666587640353441
23,0.8961990146084627,0.6625020048767506
24,0.896190725648694,0.6614175687295181
25,0.896465919113015,0.665509480464714
26,0.8963598204279756,0.6688787780703161
27,0.8963449003003919,0.6653176176564759
28,0.896363136011883,0.6651645017477235
29,0.8963258356929239,0.6638747460320695
30,0.8963929762670504,0.6646197239002002
