round,accuracy,f1
1,0.8604570200858073,0.5144106661371441
2,0.8762292527336989,0.553826272866812
3,0.8768119666054389,0.576839850916142
4,0.8820182622361624,0.5969181956457011
5,0.8850205234643873,0.6013918238773065
6,0.8836105714077306,0.6156863585951406
7,0.8819478060781284,0.6131855153962957
8,0.8852733367373328,0.62391264781901
9,0.8850984396862132,0.6212126141835481
10,0.8833594159267388,0.6214692960337308
11,0.8852832834890553,0.6276224386058009
12,0.8842073765110774,0.6258029161982914
13,0.883479605843385,0.6221541889135176
14,0.885240180898258,0.6229348163062217
15,0.8854532071643137,0.6243214002941535
16,0.8857499519240334,0.6269421094163902
17,0.8863956618900154,0.6312295734998974
18,0.8861130083619027,0.6314477193701107
19,0.8857035337493286,0.6335592305014155
20,0.8851224776695423,0.6302501012929644
21,0.886385715138293,0.6302131037257285
22,0.8876257435196913,0.6392003024475164
23,0.8865025894710318,0.6333400923387764
24,0.8880725184512245,0.6348988128678598
25,0.8881512635690272,0.6383134935749394
26,0.8880012333972136,0.6403378604024736
27,0.888209286287408,0.6403859917130872
28,0.8876903974058872,0.6383073966231229
29,0.886526627454361,0.6322988900644395
30,0.8869858358255472,0.636476235551374
