round,accuracy,f1
1,0.8215619052671366,0.32025244514566353
2,0.8646644960644019,0.4604167605585915
3,0.8778820713115787,0.5072320835563104
4,0.8694571726026671,0.5497813281184528
5,0.8847743413592568,0.559361357307963
6,0.8826076072757173,0.5932320864005051
7,0.8886842436821548,0.5956602584451922
8,0.8901571918330538,0.6098456720528176
9,0.8901372983296089,0.6168917178894116
10,0.8875411961300504,0.6324617241639263
11,0.879301141223981,0.630576237148482
12,0.887211295531256,0.6352693591081673
13,0.8815267269218782,0.6343696153844978
14,0.8925982904849373,0.6323904139018304
15,0.88602100090847,0.6355084297551518
16,0.8839669966777849,0.6359437812902442
17,0.8913690377512383,0.6348353218446245
18,0.8877583668759905,0.6443272907479277
19,0.8892163948993057,0.648799376248154
20,0.8866360417233079,0.6493476558711466
21,0.8882126018713156,0.6498413866940008
22,0.8895587289377532,0.6428707972121201
23,0.8909844300179705,0.6588515837668364
24,0.878929795826343,0.6570729819669974
25,0.8798722505520448,0.6545636097106544
26,0.8826764056417976,0.6541269574347626
27,0.8826987858331731,0.665772222784365
28,0.8832491727618151,0.6613179211651292
29,0.8873861925823757,0.6637332346082969
30,0.8855079142987872,0.665307341465559
