epoch,train_loss,test_loss,test_acc,test_f1
1,0.2705357541666118,0.23503222965773135,0.8883593164592216,0.5460828856514083
2,0.23848738311280718,0.2272483161819042,0.8918299039143783,0.5916786810567181
3,0.23245509068849035,0.2269292728124507,0.8908426888059257,0.5626147929745927
4,0.22923632981674777,0.22513727293318758,0.8925527012062094,0.5886579513451162
5,0.22711468557618955,0.22490504882597287,0.8927035602739999,0.6227084776676854
6,0.22556709715114742,0.22071222963794732,0.8938424633462199,0.6071174641940418
7,0.2243311384548666,0.22153166218627984,0.8937736649801397,0.6120007411905115
8,0.22356083210908503,0.21974186044315971,0.894283436005915,0.6307267859459563
9,0.22268322402456348,0.21885726393651714,0.8949266592839665,0.63513685975224
10,0.22212031291931106,0.21874655353106637,0.8953038069534426,0.6413333185372289
11,0.2214059012693759,0.2182947960326644,0.8952026816442644,0.6341073996962565
12,0.22079318141170187,0.21815366825562552,0.8955043997798452,0.6364805846603395
13,0.22028798010138204,0.21812884934979182,0.8951910771005882,0.6398478206817564
14,0.21973850471346973,0.21687995807247154,0.8957911977878424,0.6402202620629931
15,0.219346150417537,0.21623352200493834,0.8963200334210858,0.6502369631539564
16,0.21876348463607725,0.21606660336494166,0.8959569769832165,0.6631182822812558
17,0.21837676633237837,0.21501724803422348,0.8966466184359727,0.6511637085761217
18,0.21796972242942939,0.21586853277086196,0.8964534856733619,0.6411612494441242
19,0.2175932183648286,0.2144938386345754,0.8966391583721809,0.6614350853789219
20,0.2172502114924596,0.21409351661889578,0.8969831502025821,0.6681467745490486
21,0.21685978691395275,0.2142375043100145,0.896741112577336,0.664367635371296
22,0.21666373464309333,0.21414040716415533,0.8964037519147497,0.6526870754450922
23,0.21630368593003432,0.21437995613283745,0.8962048168803007,0.6571293805559115
24,0.21619886785564474,0.21331517837962546,0.8972558569789726,0.6591157175041498
25,0.2158717602950386,0.21304503479060458,0.8973909670232024,0.6639639518502503
26,0.2157625219490574,0.21371629916633808,0.8972550280829957,0.6714970672755127
27,0.21564485838710992,0.21353934871913904,0.8970950511594596,0.6635396691028631
28,0.21543015293929896,0.21271765597127726,0.8975252481714555,0.6756635668820778
29,0.21523589230871076,0.21284406066984707,0.8972127543881753,0.6722584517328078
30,0.2150541401737974,0.21341388931650881,0.8972467391232269,0.6623802490301195
31,0.21493880971538631,0.21200654896287605,0.8978883046093248,0.6677557802560439
32,0.21483910532432407,0.21255887360708559,0.8975749819300677,0.6692632327567166
33,0.21467398943020205,0.21223543645965998,0.8978186773472676,0.6654622837546349
34,0.21452951434022627,0.21205136335592595,0.897957102975405,0.6713003090814289
35,0.2144673210805447,0.21262438985889304,0.897124891414627,0.6782328474277544
36,0.2143119141009462,0.21266391230685777,0.897496236812265,0.6710005388133269
37,0.21430943427746235,0.21233370803970414,0.8969939258502815,0.6780521654976049
38,0.21415412807196216,0.21152284353860615,0.8980358480932077,0.6839891206510356
39,0.21411562402321682,0.21214868336111442,0.8979687075190812,0.6702052721614153
40,0.21402538485481398,0.21238467572677305,0.8972815527542556,0.6767311513720906
41,0.21396956459748248,0.2128354011684563,0.8970005570180964,0.6785711060966608
42,0.21387005959454547,0.21280613646511895,0.8976172556248881,0.6663138817314513
43,0.213888402311636,0.21178560482312836,0.8980988441874499,0.6842463011525373
44,0.2136998419143793,0.21159396851335813,0.8979869432305724,0.6724448251414679
45,0.21365214168647514,0.21186824083072522,0.897336259888729,0.6684057303383761
46,0.2136013564989067,0.21238422825024716,0.8976338335444255,0.6736605895767489
47,0.21356724860428072,0.2122264299360021,0.8976553848398241,0.6777667840068835
48,0.21352049760526876,0.21242267277054463,0.8967046411543537,0.6865099632906619
49,0.21340078290145903,0.21157029255019422,0.8971108001830203,0.6797791255095336
50,0.21345274341102533,0.21182808478781334,0.897797126051869,0.6764745378596133
51,0.21332970903082243,0.21320348754381413,0.8969002606048951,0.6647893646967821
52,0.21331429818890663,0.21127579682127212,0.8977109208702745,0.6704319176945129
53,0.21327703121207817,0.21099565878422433,0.897790494884054,0.6814558693924521
54,0.21310377648415052,0.2112762942436588,0.8981046464592879,0.6759022196529414
55,0.21317964836476214,0.21224642907304087,0.8973229975530991,0.6681321543790588
56,0.21308145609426712,0.21105296077900157,0.8979488140156363,0.6792256099378293
57,0.21305217489004974,0.2109208582148424,0.8980250724455083,0.6847076930600582
58,0.21298172387980643,0.21176036743322718,0.8979206315524227,0.6761496288254492
59,0.21288165883381374,0.21147317518461256,0.8980540838046989,0.6739444122723908
60,0.21291125475054617,0.21041814053523752,0.898443664913828,0.6788047310031904
61,0.2128836916521178,0.2110544109427208,0.8983715509638402,0.6778827861996937
62,0.2127983598273071,0.21287262636768992,0.8969557966353454,0.6690169713675034
63,0.21275986174456962,0.2110017531099485,0.8980242435495315,0.6657122037172937
64,0.21274488783752593,0.21097358727760193,0.8982853457822457,0.6834206475328137
65,0.21271738391466277,0.2108548589770962,0.8983591175241872,0.6800333692156595
66,0.21261226372702782,0.21046429368264788,0.8984909119845096,0.68680233590022
