round,accuracy,f1
1,0.8234650504300313,0.2315800785303533
2,0.847166501992666,0.3713708796406375
3,0.847402737346074,0.3710953048760221
4,0.855876540917621,0.388852646749005
5,0.8672125222973017,0.4458325541748458
6,0.8664308733911129,0.44653639054268035
7,0.8677397001385914,0.4561725834103057
8,0.868260246812066,0.4582832771294719
9,0.8686332500016578,0.46534451000402344
10,0.870423665311698,0.4713734830274876
11,0.8688777743148346,0.463713035986581
12,0.8689109301539094,0.466541629433009
13,0.8734648846508358,0.500208335551224
14,0.8691828080343229,0.4613617327402371
15,0.8697796131376697,0.47057164077404867
16,0.8720557614901561,0.4894653426201156
17,0.8696643965968847,0.4714199929359638
18,0.8714805076822079,0.5131905512494024
19,0.870596904570864,0.4785574331598192
20,0.8731175772365272,0.47727392967580007
21,0.8707858928535904,0.4835219896590176
22,0.8697704952819241,0.47307602917005703
23,0.8726094640027056,0.49809389302237095
24,0.8716960206361942,0.4791917936493103
25,0.8737168690278044,0.49862138559349956
26,0.873431728811761,0.5007349016520353
27,0.8712202343454706,0.49656300033356127
28,0.870609338010517,0.4804309641649528
29,0.8738030742093991,0.4948617142551886
30,0.875006631167815,0.5306021801516998
