round,accuracy,f1
1,0.8280372406384489,0.23041212760833715
2,0.8280604497258012,0.22969243676578266
3,0.8289921288038037,0.23265279771025982
4,0.8263554107013786,0.2274109958955529
5,0.8305380198006671,0.25733571170436764
6,0.8300920737651107,0.25247841569557283
7,0.83057697791158,0.25513048671648364
8,0.8346675795574359,0.2855600841329845
9,0.840125859565128,0.3021420807699431
10,0.8336248284185328,0.28186378041509047
11,0.8381116423413327,0.29113886826112895
12,0.8418143206700132,0.3043608664198012
13,0.8388211772975339,0.2944935669685809
14,0.8386239000550387,0.29553757302501615
15,0.8361421855002884,0.28678926439660624
16,0.8381580605160375,0.30640747882737707
17,0.8348855791993528,0.29672360592072977
18,0.8408776682161495,0.34779617816466774
19,0.8405245585300027,0.32335432967062194
20,0.8412655915333249,0.323272190426874
21,0.8423539319509559,0.3307666353332823
22,0.83919832496701,0.30087663257202774
23,0.8403720416702586,0.29369309437641233
24,0.8426946081974497,0.3296276810558825
25,0.8374278031604145,0.30003063488237697
26,0.83804615955916,0.313552443621294
27,0.8413004051643534,0.3233434846482224
28,0.8411304814890951,0.3301728137858738
29,0.84239786343773,0.2977047777637137
30,0.8422229663866103,0.3023026791044442
