round,accuracy,f1
1,0.8248335576878444,0.29903926241571677
2,0.8724038978004416,0.46643718253237043
3,0.877189114274915,0.512164068553519
4,0.8805005537025126,0.5253001110338391
5,0.8842189810547536,0.5386403832257018
6,0.8847693679833956,0.5436571381345907
7,0.8848829267322268,0.5427116828881611
8,0.8853413062074362,0.5352226441507477
9,0.8864238443532291,0.5457246147203028
10,0.8863658216348481,0.5426983749954357
11,0.8866733420422671,0.5349986162126686
12,0.8868946572680915,0.5435582135334527
13,0.8873472344714628,0.535031352440382
14,0.88762077014383,0.5343693260985516
15,0.8873671279749077,0.5399383761900329
16,0.8880634005954788,0.5429298010964148
17,0.8881462901931659,0.536537452832444
18,0.8886394832994039,0.5488278365638447
19,0.8887149128332991,0.5473325957621744
20,0.8887803956154718,0.5479624034988797
21,0.8887339774407671,0.5518428381041014
22,0.8882664801098121,0.549810707107564
23,0.8892271705470051,0.56063315820662
24,0.889009999801065,0.5568614992334187
25,0.888932912475216,0.5612918571974684
26,0.8875851276168246,0.5513871903415437
27,0.8891210718619657,0.5619575508441453
28,0.890578270989304,0.5713627996437929
29,0.889899405184247,0.5625708328787087
30,0.8903677314111789,0.5671834167357673
